date,query,clicks,impressions,ctr,position
2026-08-04,mood tracker app market,0.0,1.0,0.0,23.0
2026-08-04,offline journal app,0.0,1.0,0.0,9.0
2026-08-04,personal digital twin,0.0,1.0,0.0,34.0
2026-08-04,secure journal app,0.0,1.0,0.0,56.0
2026-08-04,voice diary app,0.0,1.0,0.0,42.0
2026-08-04,voice journaling,0.0,1.0,0.0,33.0
2026-08-05,@dailyv1,0.0,2.0,0.0,9.0
2026-08-05,ai journal,0.0,2.0,0.0,95.0
2026-08-05,ai journal app,0.0,1.0,0.0,68.0
2026-08-05,ai journaling,0.0,2.0,0.0,57.5
2026-08-05,ai journaling app,0.0,3.0,0.0,61.666666666666664
2026-08-05,ai journaling apps,0.0,1.0,0.0,64.0
2026-08-05,ai voice journal,0.0,1.0,0.0,34.0
2026-08-05,audio journal app,0.0,3.0,0.0,35.333333333333336
2026-08-05,best ai journal app,0.0,3.0,0.0,84.66666666666667
2026-08-05,best app for journaling,0.0,1.0,0.0,77.0
2026-08-05,best diary app iphone,0.0,2.0,0.0,53.5
2026-08-05,best free journal app,0.0,2.0,0.0,66.0
2026-08-05,best free mood tracker app,0.0,1.0,0.0,9.0
2026-08-05,best journal app,0.0,2.0,0.0,77.5
2026-08-05,best journal app ios,0.0,1.0,0.0,47.0
2026-08-05,best journaling app,0.0,3.0,0.0,81.0
2026-08-05,calmplot,0.0,1.0,0.0,10.0
2026-08-05,daily journal app,0.0,2.0,0.0,36.5
2026-08-05,dailyvox,0.0,1.0,0.0,1.0
2026-08-05,diary app that can be shared,0.0,1.0,0.0,8.0
2026-08-05,digital twin of a person,0.0,1.0,0.0,34.0
2026-08-05,free journaling app,0.0,1.0,0.0,31.0
2026-08-05,iphone journal app,0.0,2.0,0.0,23.0
2026-08-05,is apple journal secure,0.0,1.0,0.0,34.0
2026-08-05,is penzu free,0.0,2.0,0.0,9.0
2026-08-05,journal ai,0.0,1.0,0.0,52.0
2026-08-05,journal app for couples,0.0,1.0,0.0,20.0
2026-08-05,journal apps for iphone,0.0,2.0,0.0,36.0
2026-08-05,journaling app,0.0,2.0,0.0,37.5
2026-08-05,journaling apps for ios,0.0,1.0,0.0,38.0
2026-08-05,journaling apps for iphone,0.0,3.0,0.0,41.333333333333336
2026-08-05,journey cloud vs premium,0.0,1.0,0.0,28.0
2026-08-05,mood tracker app,0.0,3.0,0.0,17.0
2026-08-05,mood tracking app,0.0,1.0,0.0,21.0
2026-08-05,offline journal app,0.0,1.0,0.0,6.0
2026-08-05,patient journal app,0.0,1.0,0.0,57.0
2026-08-05,personal digital twin,0.0,1.0,0.0,11.0
2026-08-05,shared journal apps,0.0,1.0,0.0,33.0
2026-08-05,travel note app,0.0,1.0,0.0,46.0
2026-08-05,voice diary app,0.0,2.0,0.0,27.5
2026-08-05,voice journal,0.0,1.0,0.0,39.0
2026-08-05,voice journaling app,0.0,3.0,0.0,38.333333333333336
2026-08-05,voice note journal app,0.0,3.0,0.0,40.666666666666664
2026-08-05,voice to text journal app,0.0,3.0,0.0,34.0
2026-08-06,ai diary app,0.0,2.0,0.0,29.5
2026-08-06,ai journal app,0.0,1.0,0.0,71.0
2026-08-06,ai journaling app,0.0,1.0,0.0,45.0
2026-08-06,apps for journaling,0.0,1.0,0.0,56.0
2026-08-06,benefits of journaling before bed,0.0,1.0,0.0,91.0
2026-08-06,best ai journal app,0.0,1.0,0.0,84.0
2026-08-06,best app for journaling,0.0,2.0,0.0,72.5
2026-08-06,best app for travel journal,0.0,2.0,0.0,21.0
2026-08-06,best daily journal app,0.0,1.0,0.0,72.0
2026-08-06,best diary app iphone,0.0,3.0,0.0,53.0
2026-08-06,best free journal app,0.0,2.0,0.0,66.5
2026-08-06,best free journaling apps,0.0,1.0,0.0,69.0
2026-08-06,best free mood tracker,0.0,1.0,0.0,11.0
2026-08-06,best free mood tracker app,0.0,3.0,0.0,9.0
2026-08-06,best journal app ios,0.0,1.0,0.0,46.0
2026-08-06,best journal apps,0.0,1.0,0.0,69.0
2026-08-06,best journaling app,0.0,3.0,0.0,82.0
2026-08-06,dailyvox,2.0,3.0,0.6666666666666666,1.0
2026-08-06,diary app iphone,0.0,1.0,0.0,43.0
2026-08-06,dillivox,0.0,1.0,0.0,8.0
2026-08-06,free journaling apps,0.0,2.0,0.0,47.5
2026-08-06,iphone journal app,0.0,1.0,0.0,23.0
2026-08-06,is the journal app private,0.0,1.0,0.0,11.0
2026-08-06,journal ai,0.0,2.0,0.0,53.0
2026-08-06,journal app free,0.0,1.0,0.0,28.0
2026-08-06,journal apps for iphone,0.0,2.0,0.0,36.0
2026-08-06,journaling app,0.0,1.0,0.0,34.0
2026-08-06,journaling app iphone,0.0,1.0,0.0,41.0
2026-08-06,journaling apps for ios,0.0,2.0,0.0,36.5
2026-08-06,journaling apps for iphone,0.0,1.0,0.0,42.0
2026-08-06,journaling ios,0.0,1.0,0.0,35.0
2026-08-06,journey cloud vs premium,0.0,1.0,0.0,28.0
2026-08-06,mood tracker app,0.0,4.0,0.0,26.0
2026-08-06,mood tracker app market,0.0,1.0,0.0,21.0
2026-08-06,mood tracking app,0.0,1.0,0.0,21.0
2026-08-06,offline journal app,0.0,3.0,0.0,6.666666666666667
2026-08-06,private journal app,0.0,2.0,0.0,50.5
2026-08-06,shared journal,0.0,3.0,0.0,45.666666666666664
2026-08-06,ultravox model,0.0,1.0,0.0,50.0
2026-08-06,voice diary,0.0,2.0,0.0,33.5
2026-08-06,voice diary app,0.0,1.0,0.0,30.0
2026-08-06,voice journal,0.0,1.0,0.0,26.0
2026-08-06,voice journal app free,0.0,1.0,0.0,11.0
2026-08-06,voice journaling,0.0,1.0,0.0,39.0
2026-08-06,voice journaling app,0.0,2.0,0.0,40.5
2026-08-06,voice to text journal,0.0,1.0,0.0,44.0
2026-08-06,what is the best free online journal?,0.0,2.0,0.0,33.0
2026-08-07,ai assisted journaling app,0.0,1.0,0.0,44.0
2026-08-07,ai journal app,0.0,1.0,0.0,68.0
2026-08-07,ai journaling app,0.0,1.0,0.0,35.0
2026-08-07,ai powered journaling apps,0.0,1.0,0.0,22.0
2026-08-07,app for tracking mood,0.0,1.0,0.0,30.0
2026-08-07,app for travel journal,0.0,1.0,0.0,43.0
2026-08-07,app travel diary,0.0,1.0,0.0,51.0
2026-08-07,app travel journal,0.0,1.0,0.0,44.0
2026-08-07,apple iphone journal app,0.0,1.0,0.0,33.0
2026-08-07,audio journaling apps,0.0,1.0,0.0,37.0
2026-08-07,best ai journal app,0.0,1.0,0.0,80.0
2026-08-07,best ai journaling apps,0.0,1.0,0.0,90.0
2026-08-07,best daily journal app,0.0,1.0,0.0,71.0
2026-08-07,best diary app for iphone,0.0,3.0,0.0,59.666666666666664
2026-08-07,best diary app iphone,0.0,1.0,0.0,51.0
2026-08-07,best free journal app,0.0,2.0,0.0,71.0
2026-08-07,best iphone journal app,0.0,1.0,0.0,46.0
2026-08-07,best journal app ios,0.0,4.0,0.0,47.0
2026-08-07,best journal apps,0.0,1.0,0.0,72.0
2026-08-07,best journaling app,0.0,4.0,0.0,81.25
2026-08-07,best journaling apps for free,0.0,1.0,0.0,98.0
2026-08-07,best mood tracker app,0.0,1.0,0.0,49.0
2026-08-07,best travel journal app,0.0,1.0,0.0,64.0
2026-08-07,best trip journal app,0.0,1.0,0.0,75.0
2026-08-07,best voice journal app,0.0,3.0,0.0,39.333333333333336
2026-08-07,calmplot,0.0,2.0,0.0,10.0
2026-08-07,daily journal app,0.0,1.0,0.0,35.0
2026-08-07,daily vox,0.0,1.0,0.0,4.0
2026-08-07,dailyvox,1.0,2.0,0.5,1.0
2026-08-07,dillivox,0.0,2.0,0.0,10.0
2026-08-07,free mood tracker app,0.0,1.0,0.0,23.0
2026-08-07,iphone journal app,0.0,1.0,0.0,22.0
2026-08-07,is the journal app private,0.0,1.0,0.0,11.0
2026-08-07,journal ai,0.0,1.0,0.0,69.0
2026-08-07,journal app privacy,0.0,1.0,0.0,8.0
2026-08-07,journal apps for iphone,0.0,1.0,0.0,36.0
2026-08-07,journal freeware,0.0,1.0,0.0,29.0
2026-08-07,journaling apps for ios,0.0,2.0,0.0,37.5
2026-08-07,journaling apps for iphone,0.0,3.0,0.0,38.0
2026-08-07,journey cloud vs premium,0.0,3.0,0.0,30.0
2026-08-07,mood tracker app,0.0,2.0,0.0,20.0
2026-08-07,mood tracker app free,0.0,1.0,0.0,23.0
2026-08-07,mood tracker app market,0.0,1.0,0.0,69.0
2026-08-07,mood tracker free,0.0,2.0,0.0,30.0
2026-08-07,offline journal app,0.0,2.0,0.0,6.0
2026-08-07,therapy journal app,0.0,1.0,0.0,54.0
2026-08-07,travel diary app,0.0,1.0,0.0,53.0
2026-08-07,travel diary apps,0.0,1.0,0.0,50.0
2026-08-07,travel journal app,0.0,1.0,0.0,46.0
2026-08-07,travel journal apps,0.0,5.0,0.0,34.4
2026-08-07,travel journaling app,0.0,1.0,0.0,44.0
2026-08-07,travel note app,0.0,1.0,0.0,44.0
2026-08-07,trip journal app,0.0,1.0,0.0,46.0
2026-08-07,trip journal apps,0.0,1.0,0.0,43.0
2026-08-07,vacation journal app,0.0,1.0,0.0,43.0
2026-08-07,voice journal app,0.0,2.0,0.0,31.5
2026-08-07,voice-first journaling,0.0,1.0,0.0,32.0
2026-08-08,ai journal,0.0,2.0,0.0,90.0
2026-08-08,ai journaling,0.0,3.0,0.0,62.333333333333336
2026-08-08,ai journaling app,0.0,1.0,0.0,78.0
2026-08-08,ai mood app,0.0,1.0,0.0,7.0
2026-08-08,best daily journal app,0.0,2.0,0.0,71.5
2026-08-08,best diary app iphone,0.0,2.0,0.0,52.5
2026-08-08,best free journal app,0.0,3.0,0.0,69.66666666666667
2026-08-08,best journaling app,0.0,4.0,0.0,83.5
2026-08-08,best online journals,0.0,1.0,0.0,59.0
2026-08-08,daily journal app,0.0,1.0,0.0,28.0
2026-08-08,ipad diary app,0.0,1.0,0.0,22.0
2026-08-08,iphone journal app,0.0,1.0,0.0,20.0
2026-08-08,is apple journal private,0.0,1.0,0.0,11.0
2026-08-08,journal ai,0.0,1.0,0.0,49.0
2026-08-08,journal app ios,0.0,2.0,0.0,28.5
2026-08-08,journal apps for iphone,0.0,2.0,0.0,39.5
2026-08-08,journal for free,0.0,1.0,0.0,39.0
2026-08-08,journaling apps for ios,0.0,2.0,0.0,37.0
2026-08-08,journaling apps for iphone,0.0,1.0,0.0,44.0
2026-08-08,journey cloud vs premium,0.0,2.0,0.0,31.5
2026-08-08,mood tracker app,0.0,6.0,0.0,19.166666666666668
2026-08-08,offline journal app,0.0,1.0,0.0,9.0
2026-08-08,private journal app,0.0,4.0,0.0,46.0
2026-08-08,voice diary app,0.0,5.0,0.0,27.8
2026-08-08,voice journal app,0.0,6.0,0.0,41.666666666666664
2026-08-08,voice journaling,0.0,1.0,0.0,39.0
2026-08-08,voice journaling app,0.0,2.0,0.0,30.0
2026-08-09,"""sparkle.magnifyingglass"" sf symbols",0.0,1.0,0.0,9.0
2026-08-09,ai journal,0.0,1.0,0.0,91.0
2026-08-09,ai journaling,0.0,1.0,0.0,66.0
2026-08-09,ai powered journaling app,0.0,3.0,0.0,78.33333333333333
2026-08-09,apps that turn the places you visit into emotional memories,0.0,1.0,0.0,7.0
2026-08-09,best ai journal app,0.0,1.0,0.0,84.0
2026-08-09,best daily journal app,0.0,1.0,0.0,69.0
2026-08-09,best diary app iphone,0.0,3.0,0.0,57.333333333333336
2026-08-09,best free journal app,0.0,1.0,0.0,68.0
2026-08-09,best free mood tracker app,0.0,1.0,0.0,11.0
2026-08-09,best free online journal app,0.0,1.0,0.0,21.0
2026-08-09,best journal app,0.0,1.0,0.0,79.0
2026-08-09,best journal app ios,0.0,2.0,0.0,49.0
2026-08-09,best journal app iphone,0.0,1.0,0.0,50.0
2026-08-09,best journaling app,0.0,3.0,0.0,85.0
2026-08-09,best journaling apps,0.0,1.0,0.0,80.0
2026-08-09,best mood tracker app free,0.0,1.0,0.0,12.0
2026-08-09,best online journals,0.0,2.0,0.0,60.0
2026-08-09,best travel journal app,0.0,3.0,0.0,52.333333333333336
2026-08-09,calmplot,0.0,1.0,0.0,8.0
2026-08-09,daily journal app,0.0,3.0,0.0,35.0
2026-08-09,daily wav,0.0,1.0,0.0,43.0
2026-08-09,dailyvox,2.0,4.0,0.5,1.0
2026-08-09,diary app for iphone,0.0,1.0,0.0,49.0
2026-08-09,free mood tracker,0.0,1.0,0.0,35.0
2026-08-09,iphone journal app,0.0,1.0,0.0,22.0
2026-08-09,is the journal app private,0.0,1.0,0.0,9.0
2026-08-09,journal ai,0.0,2.0,0.0,48.5
2026-08-09,journal apps for iphone,0.0,2.0,0.0,37.0
2026-08-09,journal free app,0.0,1.0,0.0,27.0
2026-08-09,journal voice,0.0,1.0,0.0,18.0
2026-08-09,journaling app ipad,0.0,1.0,0.0,49.0
2026-08-09,journaling apps for anxiety and depression,0.0,1.0,0.0,76.0
2026-08-09,journaling apps for ios,0.0,2.0,0.0,38.0
2026-08-09,journaling before bed,0.0,1.0,0.0,77.0
2026-08-09,journaling for sleep,0.0,1.0,0.0,76.0
2026-08-09,journaling free app,0.0,1.0,0.0,29.0
2026-08-09,journey cloud vs premium,0.0,3.0,0.0,30.0
2026-08-09,mood tracker app,0.0,3.0,0.0,21.333333333333332
2026-08-09,mood tracking app,0.0,1.0,0.0,43.0
2026-08-09,personal digital twin,0.0,2.0,0.0,17.5
2026-08-09,private journal app,0.0,1.0,0.0,45.0
2026-08-09,shared journal,0.0,1.0,0.0,42.0
2026-08-09,speech to text journal app,0.0,2.0,0.0,29.5
2026-08-09,travel diary app,0.0,1.0,0.0,53.0
2026-08-09,travel journal app,0.0,2.0,0.0,47.0
2026-08-09,travel note app,0.0,1.0,0.0,43.0
2026-08-09,trip journal app,0.0,1.0,0.0,46.0
2026-08-09,vacation journal app,0.0,1.0,0.0,44.0
2026-08-09,voice diary app,0.0,2.0,0.0,27.5
2026-08-09,voice journal app,0.0,3.0,0.0,31.333333333333332
2026-08-10,ai journal,0.0,1.0,0.0,92.0
2026-08-10,ai journaling app,0.0,4.0,0.0,40.75
2026-08-10,best ai journaling app,0.0,5.0,0.0,87.2
2026-08-10,best diary app iphone,0.0,2.0,0.0,60.0
2026-08-10,best free journal app,0.0,4.0,0.0,65.5
2026-08-10,best free journaling app,0.0,1.0,0.0,68.0
2026-08-10,best journal app ios,0.0,2.0,0.0,46.0
2026-08-10,best journal apps,0.0,1.0,0.0,60.0
2026-08-10,best journaling app,0.0,2.0,0.0,84.0
2026-08-10,best online journals,0.0,1.0,0.0,59.0
2026-08-10,best travel diary app,0.0,1.0,0.0,50.0
2026-08-10,best travel journal app,0.0,5.0,0.0,40.6
2026-08-10,calmplot,0.0,1.0,0.0,10.0
2026-08-10,couple diary app,0.0,1.0,0.0,24.0
2026-08-10,couples diary app,0.0,1.0,0.0,28.0
2026-08-10,daily journal app,0.0,1.0,0.0,31.0
2026-08-10,daily vox,0.0,2.0,0.0,14.0
2026-08-10,digital mood tracker,0.0,1.0,0.0,28.0
2026-08-10,free daily journal app,0.0,1.0,0.0,32.0
2026-08-10,free journal app,0.0,3.0,0.0,29.666666666666668
2026-08-10,free mood tracker apps,0.0,1.0,0.0,11.0
2026-08-10,iphone journaling app,0.0,1.0,0.0,28.0
2026-08-10,is diarium safe,0.0,1.0,0.0,6.0
2026-08-10,is the journal app private,0.0,1.0,0.0,9.0
2026-08-10,journal ai,0.0,1.0,0.0,76.0
2026-08-10,journal apps for iphone,0.0,4.0,0.0,38.75
2026-08-10,journaling app free,0.0,1.0,0.0,59.0
2026-08-10,journaling apps for ios,0.0,3.0,0.0,35.666666666666664
2026-08-10,journaling apps for iphone,0.0,2.0,0.0,39.0
2026-08-10,journey cloud vs premium,0.0,1.0,0.0,31.0
2026-08-10,mood monitoring app,0.0,1.0,0.0,30.0
2026-08-10,mood tracker app,0.0,7.0,0.0,28.428571428571427
2026-08-10,mood tracker app market,0.0,1.0,0.0,71.0
2026-08-10,mood tracker online,0.0,1.0,0.0,26.0
2026-08-10,mood tracking app,0.0,1.0,0.0,21.0
2026-08-10,offline journal app,0.0,1.0,0.0,6.0
2026-08-10,penzu pro,0.0,1.0,0.0,30.0
2026-08-10,private journal app,0.0,1.0,0.0,48.0
2026-08-10,secure journal app,0.0,1.0,0.0,56.0
2026-08-10,shared journal app,0.0,1.0,0.0,35.0
2026-08-10,speech to text journal,0.0,1.0,0.0,37.0
2026-08-10,travel journal apps,0.0,1.0,0.0,42.0
2026-08-10,travel note app,0.0,1.0,0.0,42.0
2026-08-10,voice diary app,0.0,1.0,0.0,28.0
2026-08-10,voice journal,0.0,1.0,0.0,34.0
2026-08-10,voice journal app,0.0,5.0,0.0,37.2
2026-08-10,what is the best free journaling app,0.0,1.0,0.0,58.0
2026-08-11,"""sparkle.magnifyingglass"" sf symbols",0.0,1.0,0.0,8.0
2026-08-11,ai journal app,0.0,1.0,0.0,71.0
2026-08-11,ai journaling,0.0,2.0,0.0,80.0
2026-08-11,ai journaling app,0.0,2.0,0.0,25.0
2026-08-11,apps for mood tracking,0.0,1.0,0.0,59.0
2026-08-11,audio journal app,0.0,4.0,0.0,36.75
2026-08-11,audio journaling app,0.0,1.0,0.0,50.0
2026-08-11,best ai journal app,0.0,1.0,0.0,82.0
2026-08-11,best diary app iphone,0.0,4.0,0.0,58.5
2026-08-11,best free journal app,0.0,2.0,0.0,69.0
2026-08-11,best journal app ios,0.0,1.0,0.0,47.0
2026-08-11,best journaling app,0.0,4.0,0.0,87.5
2026-08-11,best online journals,0.0,1.0,0.0,63.0
2026-08-11,best online journals free,0.0,1.0,0.0,46.0
2026-08-11,best photo journal app,0.0,1.0,0.0,37.0
2026-08-11,best travel journal app,0.0,4.0,0.0,41.25
2026-08-11,best travel journal apps,0.0,2.0,0.0,53.0
2026-08-11,dailyvox,0.0,1.0,0.0,1.0
2026-08-11,journal ai,0.0,4.0,0.0,76.0
2026-08-11,journal apps for iphone,0.0,2.0,0.0,39.0
2026-08-11,journaling app free,0.0,1.0,0.0,67.0
2026-08-11,journaling apps for ios,0.0,2.0,0.0,39.5
2026-08-11,journey cloud vs premium,0.0,4.0,0.0,29.75
2026-08-11,mood tracker app,0.0,6.0,0.0,36.833333333333336
2026-08-11,mood tracker app market,0.0,1.0,0.0,72.0
2026-08-11,private journal app,0.0,2.0,0.0,57.5
2026-08-11,private journaling app,0.0,6.0,0.0,38.833333333333336
2026-08-11,travel diary app,0.0,1.0,0.0,48.0
2026-08-11,trip journal app,0.0,1.0,0.0,45.0
2026-08-11,voice diary app,0.0,1.0,0.0,28.0
2026-08-11,voice journal,0.0,3.0,0.0,39.333333333333336
2026-08-11,voice journal app,0.0,2.0,0.0,32.5
2026-08-11,voice journaling app,0.0,1.0,0.0,37.0
2026-08-11,voice to text journal app free,0.0,1.0,0.0,12.0
2026-08-12,@dailyv1,0.0,2.0,0.0,8.0
2026-08-12,ai journal,0.0,1.0,0.0,61.0
2026-08-12,ai journal app,0.0,1.0,0.0,70.0
2026-08-12,ai journaling app,0.0,1.0,0.0,38.0
2026-08-12,best diary app iphone,0.0,6.0,0.0,61.5
2026-08-12,best free journal app,0.0,3.0,0.0,73.66666666666667
2026-08-12,best journal app ios,0.0,2.0,0.0,51.0
2026-08-12,best journaling app,0.0,2.0,0.0,84.5
2026-08-12,best travel journal app,0.0,2.0,0.0,48.0
2026-08-12,couples journal app,0.0,1.0,0.0,53.0
2026-08-12,daily io,0.0,1.0,0.0,41.0
2026-08-12,daily wav,0.0,1.0,0.0,36.0
2026-08-12,dailyvox,1.0,1.0,1.0,1.0
2026-08-12,dailywav,0.0,1.0,0.0,21.0
2026-08-12,free ai journal app,0.0,1.0,0.0,38.0
2026-08-12,free journal app,0.0,2.0,0.0,30.5
2026-08-12,free journal apps,0.0,1.0,0.0,34.0
2026-08-12,free journal software,0.0,1.0,0.0,30.0
2026-08-12,iphone journal app,1.0,2.0,0.5,34.5
2026-08-12,journal ai,0.0,1.0,0.0,76.0
2026-08-12,journal app iphone,0.0,1.0,0.0,32.0
2026-08-12,journal apps for iphone,0.0,2.0,0.0,39.0
2026-08-12,journaling app for iphone,0.0,1.0,0.0,41.0
2026-08-12,journaling apps for ios,0.0,3.0,0.0,43.333333333333336
2026-08-12,journaling apps for iphone,0.0,3.0,0.0,43.333333333333336
2026-08-12,journey cloud vs premium,0.0,4.0,0.0,26.75
2026-08-12,mood chart app,0.0,1.0,0.0,64.0
2026-08-12,mood tracker app,0.0,5.0,0.0,36.4
2026-08-12,mood tracker application,0.0,1.0,0.0,30.0
2026-08-12,mood tracker apps,0.0,1.0,0.0,22.0
2026-08-12,paar journaling app,0.0,3.0,0.0,26.666666666666668
2026-08-12,patient journal app,0.0,1.0,0.0,64.0
2026-08-12,private journal app,0.0,1.0,0.0,62.0
2026-08-12,shared journal app for couples,0.0,1.0,0.0,27.0
2026-08-12,sleep journaling,0.0,1.0,0.0,93.0
2026-08-12,travel note app,0.0,1.0,0.0,47.0
2026-08-12,voice journal app,0.0,2.0,0.0,35.0
2026-08-12,voice journaling app,0.0,1.0,0.0,20.0
2026-08-12,voice to text journal app free,0.0,1.0,0.0,11.0
2026-08-12,what is the best journal app,0.0,1.0,0.0,91.0
2026-08-13,ai assisted journaling app,0.0,1.0,0.0,43.0
2026-08-13,ai diary app,0.0,2.0,0.0,28.5
2026-08-13,ai journal app,0.0,3.0,0.0,71.33333333333333
2026-08-13,ai journal app free,0.0,1.0,0.0,63.0
2026-08-13,ai journaling app free,0.0,1.0,0.0,69.0
2026-08-13,ai powered journaling apps,0.0,1.0,0.0,42.0
2026-08-13,anxiety journal app,0.0,1.0,0.0,41.0
2026-08-13,app for travel journal,0.0,1.0,0.0,43.0
2026-08-13,app travel journal,0.0,1.0,0.0,46.0
2026-08-13,best ai journal that writes back,0.0,1.0,0.0,28.0
2026-08-13,best ai journaling apps,0.0,1.0,0.0,91.0
2026-08-13,best diary app for iphone,0.0,1.0,0.0,57.0
2026-08-13,best diary app iphone,0.0,4.0,0.0,57.25
2026-08-13,best free journal app,0.0,2.0,0.0,74.0
2026-08-13,best free journaling apps,0.0,1.0,0.0,66.0
2026-08-13,best free mood tracker app,0.0,3.0,0.0,65.0
2026-08-13,best journal app,0.0,1.0,0.0,83.0
2026-08-13,best journal app ios,0.0,4.0,0.0,50.0
2026-08-13,best journaling app,0.0,2.0,0.0,84.5
2026-08-13,best journaling apps for free,0.0,1.0,0.0,71.0
2026-08-13,best mood tracker,0.0,1.0,0.0,79.0
2026-08-13,best mood tracker app free,0.0,1.0,0.0,84.0
2026-08-13,best travel journal app,0.0,4.0,0.0,46.0
2026-08-13,best travel journal app android,0.0,1.0,0.0,30.0
2026-08-13,daily v1,0.0,1.0,0.0,3.0
2026-08-13,dailyvox,0.0,1.0,0.0,1.0
2026-08-13,encrypted journal app,0.0,2.0,0.0,62.0
2026-08-13,free mood tracker,0.0,1.0,0.0,37.0
2026-08-13,free mood tracker app,0.0,1.0,0.0,30.0
2026-08-13,is the journal app private,0.0,1.0,0.0,11.0
2026-08-13,journal ai,0.0,2.0,0.0,64.5
2026-08-13,journal ai app,0.0,2.0,0.0,26.5
2026-08-13,journal app for iphone,0.0,1.0,0.0,44.0
2026-08-13,journal app iphone,0.0,1.0,0.0,30.0
2026-08-13,journal apps for iphone,0.0,4.0,0.0,47.0
2026-08-13,journal apps iphone,0.0,1.0,0.0,33.0
2026-08-13,journaling app iphone,0.0,1.0,0.0,44.0
2026-08-13,journaling apps for ios,0.0,2.0,0.0,41.0
2026-08-13,journaling apps for iphone,0.0,3.0,0.0,51.666666666666664
2026-08-13,journey cloud vs premium,0.0,3.0,0.0,26.666666666666668
2026-08-13,mood journal app,0.0,1.0,0.0,17.0
2026-08-13,mood tracker app,0.0,4.0,0.0,35.25
2026-08-13,mood tracking app,0.0,1.0,0.0,54.0
2026-08-13,private journal app,0.0,2.0,0.0,65.0
2026-08-13,secure journaling app,0.0,1.0,0.0,66.0
2026-08-13,the daily wav,0.0,1.0,0.0,43.0
2026-08-13,travel diary app,0.0,2.0,0.0,48.0
2026-08-13,travel diary apps,0.0,1.0,0.0,55.0
2026-08-13,travel journal app,0.0,1.0,0.0,46.0
2026-08-13,travel journal apps,0.0,1.0,0.0,41.0
2026-08-13,travel journaling app,0.0,1.0,0.0,45.0
2026-08-13,travel note app,0.0,1.0,0.0,50.0
2026-08-13,trip journal app,0.0,1.0,0.0,46.0
2026-08-13,trip journal apps,0.0,1.0,0.0,45.0
2026-08-13,untold voice journal,0.0,1.0,0.0,26.0
2026-08-13,vacation journal app,0.0,1.0,0.0,49.0
2026-08-13,voice dairy,0.0,1.0,0.0,4.0
2026-08-13,voice diary app,0.0,1.0,0.0,27.0
2026-08-13,voice journal app,0.0,1.0,0.0,36.0
2026-08-13,voice journaling app,0.0,2.0,0.0,37.5
2026-08-13,voice to text diary,0.0,1.0,0.0,49.0
2026-08-13,voice to text journal,0.0,1.0,0.0,42.0
2026-08-13,voice to text journal app free,0.0,1.0,0.0,34.0
2026-08-14,ai journal,0.0,1.0,0.0,94.0
2026-08-14,ai journal entry,0.0,1.0,0.0,67.0
2026-08-14,ai journaling,0.0,1.0,0.0,39.0
2026-08-14,ai powered journaling app,0.0,1.0,0.0,73.0
2026-08-14,audio journaling apps,0.0,6.0,0.0,67.16666666666667
2026-08-14,best diary app iphone,0.0,1.0,0.0,62.0
2026-08-14,best free journal app,0.0,3.0,0.0,65.66666666666667
2026-08-14,best journal app for iphone,0.0,1.0,0.0,41.0
2026-08-14,best journal app ios,0.0,1.0,0.0,50.0
2026-08-14,best journaling app,0.0,2.0,0.0,83.0
2026-08-14,dailyvox,0.0,1.0,0.0,1.0
2026-08-14,day one journal,0.0,1.0,0.0,8.0
2026-08-14,free mood tracker app,0.0,1.0,0.0,29.0
2026-08-14,how to journal at night,0.0,1.0,0.0,65.0
2026-08-14,is the journal app private,0.0,1.0,0.0,9.0
2026-08-14,journal ai,0.0,2.0,0.0,65.5
2026-08-14,journal apps for iphone,0.0,2.0,0.0,39.0
2026-08-14,journal for iphone,0.0,2.0,0.0,40.5
2026-08-14,journal freeware,0.0,1.0,0.0,31.0
2026-08-14,journal vs day one,0.0,1.0,0.0,6.0
2026-08-14,journaling apps for ios,0.0,2.0,0.0,41.5
2026-08-14,journaling apps for iphone,0.0,2.0,0.0,44.0
2026-08-14,journey cloud vs premium,0.0,3.0,0.0,22.666666666666668
2026-08-14,mood diary app,0.0,2.0,0.0,27.0
2026-08-14,mood log app,0.0,1.0,0.0,23.0
2026-08-14,mood tracker app,0.0,6.0,0.0,45.333333333333336
2026-08-14,mood tracker free,0.0,1.0,0.0,39.0
2026-08-14,private journal app,0.0,3.0,0.0,48.333333333333336
2026-08-14,shared journal app for couples,0.0,1.0,0.0,26.0
2026-08-14,therapy journal app,0.0,1.0,0.0,53.0
2026-08-14,voice journal app,0.0,1.0,0.0,35.0
2026-08-15,ai journal,0.0,1.0,0.0,94.0
2026-08-15,ai journaling,0.0,2.0,0.0,88.0
2026-08-15,ai journaling app,0.0,2.0,0.0,41.0
2026-08-15,app for tracking mood,0.0,1.0,0.0,30.0
2026-08-15,best diary app iphone,0.0,1.0,0.0,61.0
2026-08-15,best free journal app,0.0,2.0,0.0,44.0
2026-08-15,best journal app ios,0.0,3.0,0.0,50.333333333333336
2026-08-15,best journaling app,0.0,1.0,0.0,83.0
2026-08-15,best mood tracker app,0.0,1.0,0.0,51.0
2026-08-15,best travel journal app for iphone,0.0,1.0,0.0,19.0
2026-08-15,daily vox,0.0,1.0,0.0,4.0
2026-08-15,daily wav,0.0,1.0,0.0,55.0
2026-08-15,dailyvox,0.0,1.0,0.0,1.0
